Transmit Power,Stations Receiving,Frequency,Spreading Factor,Bandwidth,Coding Rate,Satellite,Station List
158,62,401.7,11,125,8,FossaSat-2E12,Avaeya_Villa-GSSW-M0WVE_433a_dipole-Suffolk2-M0DGZ_Shams-DC3YC_TinyGS-DG2SAX-PI6SHB-m1evn_tgs-IW2CLJ_TTGO_430MHz-Pembs01-TGS_F4ECA-G0IKV_433Mhz-G5BBL_LoRa-DJ6OI_430MHZ-SlugGS-G0PYB-G1VPP_433MHz-EI5IN-TinyGsKidderminster-DL2GKH_TinyGS-F8CND_TBeam_430M_1-G0FJY-PLIW-IU3POA_2-EB5ABT-DJ2DS-ON7NR-EA4BMO_GS1-TQM_433-GM7GAX-M0GLU-ON7XX-Paulbel-TinyGS_WGC-GM8lkl_433d-M7IBW-G8SVU_TINYGS-GS_EB2FIZ-DK2DB_2-G8JFX-Not_Goonhilly-G0LGS_1-G4SGI-F21467-Apollo13-Hemingford_01-Tomar-DG1GMY-AtiStation-F4GMT_TinyGS-GroundStation_RIOJA-DE_72116_433-IV3IHD_E32-MW6EEI_TBEAM-G4lile0_Moxon-M0GLU_433_ant_test-TinyICT2U_Riano-ON1RC_SAT-2E0TXE-F62766-M0NRD-
158,50,401.7,11,125,8,FossaSat-2E12,Tomar-F6OBT-SlugGS-M0WVE_433a_dipole-DD8PL-DL1VED_TINYGS-G5BBL_LoRa-DJ6OI_430MHZ-DH6SC_11-m1evn_tgs-IK4JPO-Rockenhausen_DK5WT-G8SVU_TINYGS-DO6GZ_GroundStation_433-DG2SAX-DK0ANT-Not_Goonhilly-PI6SHB-HB9CRE_2-wrkpTinyGS-TXC_CS7AWJ-EI5IN-DL2GKH_TinyGS-DG1GMY-HA1GBR-GS_EB2FIZ-ON7NR-ON7XX-DJ2DS-F8CND_TBeam_430M_1-G0TFDGS-LX2MT_1-mac2_GS2-G0LGS_1-F21467-GroundStation_RIOJA-DK2DB_2-EA4BMO_GS1-DE_72116_433-F4GMT_TinyGS-EB1AYW-G4lile0_Moxon-Burguillos_GS1-EA8DLJ-Barrili2-3StepLex-Burguillos_GS2-DG4SN-F62766-AtiStation-
158,10,401.7,11,125,8,FossaSat-2E12,JuanTest-Kalvin_Leon-Tomar-TXC_CS7AWJ-EA4BMO_GS1-AtiStation-GroundStation_RIOJA-EA8DHL-3StepLex-Burguillos_GS2-
158,1,401.7,11,125,8,FossaSat-2E8,OH8HUB_1-
158,17,401.7,11,125,8,FossaSat-2E8,OH8HUB_1-PE2BZnr1-NSO_Kloda-DreamCatcher433-SM0SML_433_II-Jimmys_GS2-mmad-HatellGS-DreamCatcher401b-ES8TJM_GS-SM5RBJ_4-AtiStation-SP7THR-Brysac_GS01-OH6MQM-SP3MCY-TeacDance_GS-
158,17,401.7,11,125,8,FossaSat-2E8,SPORADIC_RC3W-DreamCatcher401b-Jimmys_GS2-NSO_Kloda-SM5RBJ_4-DreamCatcher401-TinyGS_OE3RQF_433MHz-DreamCatcher433-ES8TJM_GS-205SP_GS-SM5RBJ_400MHZ-SP7THR-AtiStation-SM5RBJ_5-SP7THR_TinyGS-RA3TOX_ttgo-R2SCN_GS-
158,5,401.7,11,125,8,FossaSat-2E8,SP7THR-SPORADIC_RC3W-R2SCN_GS-ES8TJM_GS-DJ2DS-
158,7,401.7,11,125,8,FossaSat-2E8,TinyGS_OE3RQF_433MHz-NSO_Kloda-TA2SKY-SP7THR-Slovak_GS1-R2SCN_GS-SPORADIC_RC3W-
158,6,401.7,11,125,8,FossaSat-2E8,WB5SVE_433-Spork433-Pacifica_KN6UJV_02-N0URB_1-SSF_KN6UBQ_04-SSF_TinyGS_01-
158,13,401.7,11,125,8,FossaSat-2E8,SSF_KN6UBQ_03-SF_KS23_433-N0URB_1-Kingston_WA_433-RTFD090H-KG0D2_Eggbeater-Pacifica_KN6UJV_02-K0VVV_731-SSF_KN6UBQ_04-NJ6E_70cm-SSF_TinyGS_02-TingGS_dsplice1-SSF_TinyGS_01-
158,10,401.7,11,125,8,FossaSat-2E8,TingGS_dsplice1-Pacifica_KN6UJV_02-TGS_KJ6ZGI-NJ6E_70cm-RTFD090H-W6LHI_433Mhz-SSF_TinyGS_02-SSF_TinyGS_01-KF6EYF_433MHz-KG0D2_Eggbeater-
158,4,401.7,11,125,8,FossaSat-2E8,TingGS_dsplice1-AK7A-AB9XC-Kingston_WA_433-
158,18,401.7,11,125,8,FossaSat-2E8,k5qxj_1-GGMkeTinyGS2-TinyGSGuy_433-KG4EUF_433_T_1-N2ACQ_1-WD9HGO_433-ve3gtc_TinyGS-LL_433-KA9WAP-W9RDA-Wheezs-k6aws_tg_1-KA8YES-KB4YTM-N4VSD-AT90TinyGS0-K0IDT_433-WA4EFH-
158,9,401.7,11,125,8,FossaSat-2E8,ve3gtc_TinyGS-KA8YES-KG4EUF_433_T_1-KA9WAP-TinyGS_DECLECTIX_002-N3TWI_433-W9TTY-NWO_GS1-MejakTinyGS433-
158,5,401.7,11,125,8,FossaSat-2E8,WesternLoudounGS-N1GMJ-VA2EC-ve3gtc_TinyGS-W9ETC_GS1-
158,1,401.7,11,125,8,FossaSat-2E8,GS9JYG-
158,4,401.7,11,125,8,FossaSat-2E8,Wak_Mid-RDC_TinyGS-TEV_Tu-HS6NDK_GS-
158,11,401.7,11,125,8,FossaSat-2E8,TinyGS_DECLECTIX_002-WeareGS-N3TWI_433-RLTinyGS-N1GMJ-ve3gtc_TinyGS-Ghost402_433-W9RDA-NWO_GS1-TinyGS_WQ5O-KF1D_433_1-
158,19,401.7,11,125,8,FossaSat-2E8,LowellMa-N1GMJ-VA2ZAC-N2ACQ_1-TinyGS_DECLECTIX_002-N3TWI_433-AT90TinyGS0-NWO_GS1-ve3gtc_TinyGS-N3CX_TinyGS-PCFL-KG4EUF_433_T_1-WesternLoudounGS-LowellMaTest-NU3E_433_2-KF1D_433_1-Ghost402_433-CWVTinyGS2-KA8YES-
158,6,401.7,11,125,8,FossaSat-2E8,TinyGSGuy_433-W9ETC_GS1-WA4EFH-k6aws_tg_1-AT90TinyGS0-N2ACQ_1-
158,4,401.7,11,125,8,FossaSat-2E8,LW2DTZ-LVS_433-LU5HE_Q-LU9EHU_GS-
158,2,401.7,11,125,8,FossaSat-2E8,LW2DTZ-LU5HE_Q-
158,1,401.7,11,125,8,FossaSat-2E8,EI5IN-
158,8,401.7,11,125,8,FossaSat-2E8,JL_ESL_01-VK1BF-CRAGGY_AU-YowieTech_Sydney-Yarrabee-NewportTinyGS-AlbertJenks-Queenscliffe-
158,6,401.7,11,125,8,FossaSat-2E8,Burguillos_GS1-iHugoF_GS03-TXC_CS7AWJ-Burguillos_GS2-PTNFCO-EA5IHI-
158,6,401.7,11,125,8,FossaSat-2E8,ALKBBS4-ALKBBS5-TransRights_GS-RaglanGround433-SansonFreeWiFi-AlbertJenks-
158,5,401.7,11,125,8,FossaSat-2E8,ALKBBS4-Rakino-RaglanGround433-ZL2MST-TransRights_GS-
158,12,401.7,11,125,8,FossaSat-2E8,DJ2DS-AtiStation-JuanTest-Burguillos_GS2-IV3IHD_E32-EB2GKK_433_TinyGS-Burguillos_GS1-JulseyGS-F4GMT_TinyGS-Barrili2-IW2LSI_TTG0433e-F62766-
158,107,401.7,11,125,8,FossaSat-2E8,DL2IE-FanThomasWinti-DC1NSK-SatFeld_70-WaldperlachFabi-DG1EAD-DJ6OI_430MHZ-PD5WB-Opendata4all-DC3YC_433_2-DH6SC_11-DG1PSI-G5BBL_LoRa-OE6EUR14-OE8AIR-HB9CRE_2-Vyizis-F1TKE-HB9TPR_GS_Sat_1-OE6EUR13-ON5CMB_433-OK1FWG-Not_Goonhilly-H3s_shitty_GS-JD6RO-SlugGS-IK1ICF-GRF_Unna-M0WVE_433b_moxon-TGS_F4ECA-PLIW-TMN_GI-DJ2AG_433_GS1-F5VMH-Brysac_GS02-IW2CLJ_TTGO_430MHz-DL2GKH_TinyGS-MANC2-OctoateTinyGS-DH0RN_de_jena-HA1GBR-HB9EUEGS1-Hemingford_01-Ebski_TinyGS-mmad-HG1DFL-G0TFDGS-HA1ADM-IZ1KJV_2-BURG-OE3APM-DJ2DS-HB9HEY-tbeam433-AtiStation-farki_1-F8CND_TBeam_430M_1-M0WVE_433a_dipole-HA7EO-FTG443-G8SVU_TINYGS-mac2_GS2-NSO_Kloda-CGNBA1-IK1WHN-GS2_DL4INA-I2WEM_2-M0NRD-ON7XX-HA3GB-IU6HMO-DJ3IV_GS-F21467-ON1RC_SAT-wrkpTinyGS-13TH769_433-HOTTI_GS-HA7BN_Vac-IW2CLJ_Custom_433MHz-DEBWEP-LX2MT_1-DC3YC_TinyGS-PD0PHA_uhf-DK0ANT-M0VWT-DL8HBC_1-IZ7BOJ-ON4API-DK2DB_2-ES8TJM_GS-DL1VED_TINYGS-F4GMT_TinyGS-IV3IHD_E32-JulseyGS-YL3CT_Imants-TinyGS_WGC-OE3WHU-DO5MO-SP7THR-OE6ISP_3-IZ1KJV_1-IW3IPS-IW2LSI_TTG0433c-F5RMQ-OE6DMD-IW2LSI_LILYGO433-TA2APL-
158,2,401.7,11,125,8,FossaSat-2E8,ZS6KNA-ZR1TH-
158,13,401.7,11,125,8,FossaSat-2E8,ES8TJM_GS-Slovak_GS1-HA1GBR-TA2SKY-TinyGS_OE3RQF_433MHz-DJ2DS-IV3IHD_E32-SP7THR-SPORADIC_RC3W-LZ_TX_SAT_REC-R2SCN_GS-AtiStation-R2ALA_2-
158,14,401.7,11,125,8,FossaSat-2E8,AB9XC-Pacifica_KN6UJV_02-RTFD090H-N0URB_1-N0MEN-SSF_KN6UBQ_04-WJ8P_GP-SSF_TinyGS_02-K7AGE-YYM_Seaside433-KG0D_3-KG0D-NJ6E_70cm-KG0D2_Eggbeater-
158,1,401.7,11,125,8,FossaSat-2E8,WB5SVE_433-
158,7,401.7,11,125,8,FossaSat-2E8,WB5SVE_433-KD5WEK-Spork433-iSimple_Denver-N0URB_1-SSF_KN6UBQ_03-SSF_TinyGS_01-
158,7,401.7,11,125,8,FossaSat-2E8,TingGS_dsplice1-N0RSB-RHOD1_TinyGS433-RTJ14H-RTFD090H-Kingston_WA_433-KG0D-
158,12,401.7,11,125,8,FossaSat-2E8,WA4EFH-N3TWI_433-WesternLoudounGS-ve3gtc_TinyGS-KI2D-TinyGSGuy_433-AT90TinyGS0-KB4YTM-KD5WEK-W5AUG_GS433-W9ETC_GS1-NWFL_TinyGS2-
158,20,401.7,11,125,8,FossaSat-2E8,KA8YES-LowellMa-WeareGS-KB1PVH-VA2ZAC-VE2KBS-N1GMJ-N1IHL-Wigm2022-TinyGS_DECLECTIX_002-WesternLoudounGS-ve3gtc_TinyGS-KG4EUF_433_T_1-VA2EC-N3CX_TinyGS-Ghost402_433-KI2D-KC3JUG-NU3E_433_2-NWO_GS1-
158,3,401.7,11,125,8,FossaSat-2E8,TEV_Tu-HS6NDK_GS-HS6NDK_STI-
158,1,401.7,11,125,8,FossaSat-2E8,Wak_Mid-
158,2,401.7,11,125,8,FossaSat-2E8,Wak_Mid-9M2YOT_GroundStation-
158,3,401.7,11,125,8,FossaSat-2E8,LU5HE_Q-Santiago_CE3SNA-Hallelujah-
158,17,401.7,11,125,8,FossaSat-2E8,N1GMJ-w2grk-VA2EC-N1ZKO_433-ve3gtc_TinyGS-VE2KBS-VA2ZAC-Ghost402_433-TinyGS_DECLECTIX_002-NWO_GS1-Sierra18-N3TWI_433-WeareGS-greenmtn-KF1D_433_1-N3CX_TinyGS-LowellMa-
158,19,401.7,11,125,8,FossaSat-2E8,N1IHL-LowellMa-VE3TTU_4-N3TWI_433-LowellMaTest-WesternLoudounGS-TinyGS_DECLECTIX_002-Wigm2022-KA8YES-KG4EUF_433_T_1-N2ACQ_1-OTGS_433Mhz-NWO_GS1-NU3E_433_2-W9ETC_GS1-KF1D_433_1-ve3gtc_TinyGS-AT90TinyGS0-PCFL-
158,1,401.7,11,125,8,FossaSat-2E8,xaymacan_tinygs_433-
158,8,401.7,11,125,8,FossaSat-2E8,Ros-AdTechSJDC-Hallelujah-LU5HE_Q-Fabinho_Tiny_GS-LW2DTZ-IndoorTech_Station-ZP4KFX_433MHz-
158,6,401.7,11,125,8,FossaSat-2E8,LU5HE_Q-LVS_433-Hallelujah-LW2DYB-LW2DTZ-LU9EHU_GS-
158,2,401.7,11,125,8,FossaSat-2E8,7J1AJH-exJH3VSR-
158,2,401.7,11,125,8,FossaSat-2E8,PU1XMG_TinyGS-SatHunter-
158,8,401.7,11,125,8,FossaSat-2E8,JL_ESL_01-TwinHillFarm433-Yarrabee-Wombat-Vk2pet_E4-VK3FRV-VK2PY_2-VK1BF-
158,5,401.7,11,125,8,FossaSat-2E8,JL_ESL_01-MacChat433-YowieTech_Sydney-Yarrabee-Gladesville_AU_Tiny_GS_2-
158,4,401.7,11,125,8,FossaSat-2E8,VK7UTE-wb_qld_au_tinygs-MacChat433-VK1BF-
158,3,401.7,11,125,8,FossaSat-2E8,MacChat433-VK4NB-VK7UTE-
158,5,401.7,11,125,8,FossaSat-2E8,VK7UTE-Vk2pet_E4-VK1BF-JL_ESL_01-VK4NB-
158,10,401.7,11,125,8,FossaSat-2E8,Gladesville_AU_Tiny_GS_2-MacChat433-CRAGGY_AU-ALKBBS5-VK2PY_2-NewportTinyGS-YowieTech_Sydney-Yarrabee-JL_ESL_01-AlbertJenks-
158,1,401.7,11,125,8,FossaSat-2E8,AlbertJenks-
158,8,401.7,11,125,8,FossaSat-2E8,DG1GMY-JuanTest-iHugoF_GS03-TXC_CS7AWJ-ES_MA29631-EA5IHI-DJ2DS-F62766-
158,35,401.7,11,125,8,FossaSat-2E8,M0GLU_433_ant_test-TGS_F4ECA-GS_Immenreuth-F6OBT-DH6SC_11-onl6739-ON5CMB_433-LX2MT_1-Wilton433b-Pembs01-SPMPT-F4AJE-EA1JK-OE6EUR13-EA5IHI-Kalvin_Leon-TXC_CS7AWJ-F4BBI-EA4AXH-SlugGS-HB9CRE_2-GS_EB2FIZ-DK2DB_2-DE_72116_433-Burguillos_GS2-SDR4FUN_TGS-Tomar-JuanTest-EB2GKK_433_TinyGS-M0WVE_433b_moxon-F4GMT_TinyGS-X10Tracker-Barrili2-F62766-DG4SN-
158,97,401.7,11,125,8,FossaSat-2E8,M0GLU_433_ant_test-Mikrowelle_TinyGS-MET0W1-DC3YC_TinyGS-G1VPP_433MHz-CGNBA1-M1FDS-TGS_Egmond-G0PYB-IW2CLJ_Custom_433MHz-G8SVU_TINYGS-DL1VED_TINYGS-DG2SAX-F5VMH-DB7FS_3-G0FEA-BSL_TinyGS-DL2SHK_Nesselwang_02-GSD433_470-M0WVE_433a_dipole-nl13974-makemake-FanThomasWinti-GS_Immenreuth-PLIW-PI6SHB-m1evn_tgs-Vyizis-DJ6OI_430MHZ-G5BBL_LoRa-IW2CLJ_TTGO_430MHz-m0wuk2-onl6739-DH6SC_11-f0dvi_test-ON5CMB_433-Pembs01-DD8PL-Rockenhausen_DK5WT-TGS_F4ECA-LX2MT_1-JD6RO-F4AJE-EI5IN-F21467-F4BQN-Burguillos_GS2-MTGS226-ON7NR-BURG-Not_Goonhilly-F6OBT-M0WVE_433b_moxon-ArnouvilleF78790-Letterfrack_Weather-Kalvin_Leon-mac2_GS2-DL2GKH_TinyGS-SlugGS-DEBWEP-DM7RM-DSM-M0NRD-Black_GS1-G0LGS_1-TinyGsKidderminster-TinyGS_WGC-DL2TW-OctoateTinyGS-GM4EAU_433_b-G4SGI-EA5CYA-IU3POA_2-MW6EEI_TBEAM-WISeKey-M7IBW-F8CND_TBeam_430M_1-MANC2-IV3IHD_E32-G8HAM_1-DG4SN-ON7XX-SP3MCY-Hemingford_01-Paulbel-DK2DB_2-f0dvi-DG1EAD-F4GMT_TinyGS-ON1RC_SAT-DJ2DS-JulseyGS-wrkpTinyGS-AtiStation-M0DGZ_Shams-Avaeya_Villa-IW3IPS-
158,49,401.7,11,125,8,FossaSat-2E8,DC3YC_TinyGS-PE2BZnr1-PD7HW_01-HamradioAmersfoort-F6OBT-CGNBA1-M0GLU_433_ant_test-DC1NSK-DL1VED_TINYGS-DH6SC_11-Skydog_1-nl13974-onl6739-IK4JPO-ON7XX-WISeKey-makemake-F5VMH-F4AJE-F4BBI-HB9CRE_2-the_hara-DE_72116_433-F8CND_TBeam_430M_1-DK2DB_2-EA1JK-Wilton433b-IW2CLJ_TTGO_430MHz-DJ2DS-LX2MT_1-M0GLU-DEBWEP-CS7AXO-F21467-X10Tracker-G8JFX-MTGS224-HA1GBR-F4GMT_TinyGS-M0NRD-MTGS220-MTGS226-AtiStation-3StepLex-Barrili2-F62766-GS_EB2FIZ-S56G-DG4SN-
158,77,401.7,11,125,8,FossaSat-2E8,IW2CLJ_TTGO_430MHz-M0WVE_433a_dipole-DG2SAX-CGNBA1-DC3YC_TinyGS-TGS_Egmond-DL1VED_TINYGS-MET0W1-G1VPP_433MHz-G8HAM_1-SlugGS-G0PYB-m1evn_tgs-G0FEA-DB7FS_3-DD8PL-ALX02-Avaeya_Villa-BURG-G0TFDGS-JD6RO-LX2MT_1-LX2MT-HB9CRE_2-IW2CLJ_Custom_433MHz-G5BBL_LoRa-M7IBW-IU3POA_2-TGS_F4ECA-M0NRD-GM4EAU_433_b-ON7NR-G0LGS_1-G0FJY-PI6SHB-M0WVE_433b_moxon-onl6739-m0wuk2-TinyGsKidderminster-nl13974-DJ2DS-Pembs01-OctoateTinyGS-Opendata4all-DL2TW-Paulbel-AtiStation-MW6EEI_TBEAM-HA7EO-F4AJE-DSM-F5VMH-Hemingford_01-WISeKey-M0VWT-DEBWEP-DO5MO-IV3IHD_E32-GM7GAX-PLIW-F8CND_TBeam_430M_1-HA1GBR-DK2DB_2-SP7THR-DH6SC_11-TinyGS_WGC-DG4SN-DJ6OI_430MHZ-wrkpTinyGS-EI5IPB_TGS1-2E0TXE-JulseyGS-F62766-Barrili2-DO6GZ_GroundStation_433-HB9BLA-ON1RC_SAT-
158,105,401.7,11,125,8,FossaSat-2E8,G8SVU_TINYGS-HamradioAmersfoort-MET0W1-Mikrowelle_TinyGS-G8HAM_1-G5BBL_LoRa-PLIW-CGNBA1-M0WVE_433a_dipole-SlugGS-Suffolk2-M0WVE_433b_moxon-BSL_TinyGS-the_hara-DSM-DD8PL-G0PYB-GSSW-M0GLU-DC3YC_TinyGS-m0wuk1-G0TFDGS-MANC2-M0GLU_433_ant_test-GS_Immenreuth-wrkpTinyGS-Pembs01-IK1WHN-on4dvm-MTGS226-Vyizis-DG2SAX-DL2TW-m0wuk2-CGN-DM8MH-G8JFX-G0LGS_1-m1evn_tgs-DJ6OI_430MHZ-PI6SHB-DG1EAD-GSD433_470-makemake-OK1CT-DL1VED_TINYGS-M0DGZ_Shams-Not_Goonhilly-Wilton433a-DJ2AG_433_GS1-DL5BK-TinyTest678-M1FDS-PD7HW_01-DG1GMY-TinyGsKidderminster-DO6GZ_GroundStation_433-DM7RM-HB9CRE_2-DF1XC_TinyGS-MW6EEI_TBEAM-JD6RO-IV3IHD_E32-Rockenhausen_DK5WT-WISeKey-G7RIK_433-ON7NR-MTGS224-F21467-M0TLJ_2-emfcamp_curiouselectric-GM4EAU_433_b-HB9HEY-MTGS220-testAmster1-onl6739-G8TNU-G0FJY-G1VPP_433MHz-Paulbel-SA6TAO-DO5MO-ZeuthenTinyGS-Avaeya_Villa-I2WEM_2-OctoateTinyGS-Wilton433-F4BBI-TinyGS_WGC-M0VWT-OE6ISP_3-Hemingford_01-AtiStation-F5VMH-F8CND_TBeam_430M_1-IW2CLJ_TTGO_430MHz-SM5YZB_dev-2E0TXE-DE_72116_433-OE6EUR13-DJ2DS-TQM_433-JulseyGS-F62766-M7IBW-
158,65,401.7,11,125,8,FossaSat-2E8,G0PYB-MET0W1-PLIW-DJ6OI_430MHZ-DD8PL-makemake-GS_Immenreuth-DL1VED_TINYGS-G5BBL_LoRa-DG2SAX-Avaeya_Villa-MW6EEI_TBEAM-onl6739-Not_Goonhilly-DO6GZ_GroundStation_433-PI6SHB-G0TFDGS-ON7XX-DG1EAD-IW2CLJ_TTGO_430MHz-G8HAM_1-M0WVE_433a_dipole-DL8HBC_1-DC3YC_TinyGS-JD6RO-G1VPP_433MHz-GM8LKL_433a-TQM_433-SA6TAO-IU3POA_2-DL2TW-LX2MT_1-Opendata4all-Black_GS1-HA7BN_Vac-DB7FS_3-ZeuthenTinyGS-OctoateTinyGS-DO5MO-DJ2DS-M0NRD-HA7EO-F8CND_TBeam_430M_1-DF1XC_TinyGS-GM7GAX-EI5IPB_TGS1-DG1GMY-MTGS224-TinyGsKidderminster-AtiStation-DO6TA_GS_HT-ON7NR-ON1RC_SAT-SP2JP_12-MTGS226-DM7RM-WISeKey-SP7THR-m1evn_tgs-SM5YZB_dev-IV3IHD_E32-MTGS220-DK2DB_2-DG4SN-YL3CT_Imants-
158,1,401.7,11,125,8,FossaSat-2E8,AlbertJenks-
158,55,401.7,11,125,8,FossaSat-2E8,ES8TJM_GS-Mikrowelle_TinyGS-DH6SC_11-DG2SAX-DJ6OI_430MHZ-Opendata4all-DM8MH-GS_Immenreuth-IK4JPO-IU6HMO-FanThomasWinti-F1TKE-OE7SPI-PI6SHB-DJ2AG_433_GS1-LX2MT_1-IU3POA_2-DE_72116_433-LX2MT-DL2TW-Ebski_TinyGS-DJ2DS-HG1DFL-DL2IE-GS2_DL4INA-OE6EUR13-tbeam433-OE8AIR-ON5CMB_433-NSO_Kloda-makemake-EB5ABT-HA7BN_Vac-S56G-DM7RM-SP7THR-DC3YC_TinyGS-F8CND_TBeam_430M_1-ON7XX-IW2CLJ_Custom_433MHz-Iapetos433-Iapetos-EA4AXH-IZ7BOJ-DK2DB_2-ZeuthenTinyGS-AtiStation-IW3IPS-IV3IHD_E32-PD0PHA_uhf-EA5CYA-Barrili2-HA1ADM-Agios_Nikon-F62766-
158,68,401.7,11,125,8,FossaSat-2E8,DL1VED_TINYGS-Mikrowelle_TinyGS-Opendata4all-FanThomasWinti-DJ6OI_430MHZ-DB7FS_3-OK1FWG-DM8MH-OK1CT-PD5WB-Rockenhausen_DK5WT-mmad-DG2SAX-DO6TA_GS_HT-M0VWT-HOTTI_GS-IW2CLJ_TTGO_430MHz-G7RIK_433-DL2IE-G8SVU_TINYGS-DL2TW-IU3POA_2-TGS_F4ECA-Ebski_TinyGS-MANC2-DL8HBC_1-WISeKey-DK2DB_2-H3s_shitty_GS-IW3HBX_1-HB9HVG_GS-DO5MO-ON5CMB_433-F6OBT-HA1GBR-Avaeya_Villa-DK0ANT-IK1ICF-DG1EAD-DE5RBVgs_4-SlugGS-Paulbel-HB9BB-HA7BN_Vac-SPORADIC_RA3WRK-TinyGS_OE3RQF_433MHz-SP7THR-Jimmys_GS2-mac2_GS2-GM4EAU_433_b-Black_GS1-HA7EO-F8CND_TBeam_430M_1-DJ2DS-SM5RBJ_7-DJ2AG_433_GS1-OE6EUR13-R2SCN_GS-DF1XC_TinyGS-IW3IPS-ES8TJM_GS-ON1RC_SAT-DM7RM-RA3TOX_ttgo-SP6KZ-LZ_TX_SAT_REC-2E0TXE-wrkpTinyGS-
158,11,401.7,11,125,8,FossaSat-2E8,SM5RBJ_4-Tracker_Networks_433-Boda-OH6MQM-SM5YZB_dev-R2SCN_GS-SM0SML_433_II-YL3CT_Imants-OH8HUB_1-SA3ARQ-DO6GZ_GroundStation_433-
158,7,401.7,11,125,8,FossaSat-2E8,R2SCN_GS-AVelkov_GS-HA1GBR-R2ALA-AtiStation-SP7THR-LZ_TX_SAT_REC-
158,10,401.7,11,125,8,FossaSat-2E8,DJ2DS-SPORADIC_RA3WRK-NSO_Kloda-TinyGS_OE3RQF_433MHz-ES8TJM_GS-R2ALA-R2ALA_2-SP7THR-SPORADIC_RC3W-R2SCN_GS-
158,5,401.7,11,125,8,FossaSat-2E8,ES8TJM_GS-NSO_Kloda-R2ALA-R2SCN_GS-SPORADIC_RC3W-
158,13,401.7,11,125,8,FossaSat-2E8,KG0D2_Eggbeater-AK7A-VOneHJP-RTJ14H-RTFD090H-N0MEN-VE7WRS_433-YYM_Seaside433-Kingston_WA_433-TingGS_dsplice1-KG0D_3-KG0D-VE6MHM-
158,4,401.7,11,125,8,FossaSat-2E8,DJ2DS-ES8TJM_GS-SPORADIC_RC3W-R2SCN_GS-
158,4,401.7,11,125,8,FossaSat-2E8,DJ2DS-SPORADIC_RC3W-R2SCN_GS-R2ALA-
158,5,401.7,11,125,8,FossaSat-2E8,KD5WEK-KB5SQG-KB4YTM-WB5SVE_433-SSF_KN6UBQ_03-
158,3,401.7,11,125,8,FossaSat-2E8,k5qxj_1-KD5WEK-xaymacan_tinygs_433-
158,18,401.7,11,125,8,FossaSat-2E8,TinyGSGuy_433-ve3gtc_TinyGS-WA4EFH-W9ETC_GS1-KC3JUG-VA2ZAC-Wheezs-N3KFL-TinyGS_DECLECTIX_002-NWO_GS1-USAL_433-KA8YES-WesternLoudounGS-CWVTinyGS2-N2ACQ_1-NoMoney_TinyGS-NWFL_TinyGS2-KG4EUF_433_T_1-
158,20,401.7,11,125,8,FossaSat-2E8,N2ACQ_1-LowellMa-N3TWI_433-VA2ZAC-Wigm2022-ve3gtc_TinyGS-KG4EUF_433_T_1-T_CYHM16-VA2EC-TinyGS_DECLECTIX_002-MejakTinyGS433-Ghost402_433-NoMoney_TinyGS-NWO_GS1-KC3JUG-AT90TinyGS0-KA8YES-CWVTinyGS2-greenmtn-VE2KBS-
158,11,401.7,11,125,8,FossaSat-2E8,ve3gtc_TinyGS-N1ZKO_433-WeareGS-N1GMJ-VA2ZAC-KA8YES-Ghost402_433-NWO_GS1-KG4EUF_433_T_1-N2ACQ_1-TinyGS_DECLECTIX_002-
158,1,401.7,11,125,8,FossaSat-2E8,ve3gtc_TinyGS-
158,3,401.7,11,125,8,FossaSat-2E8,HS6NDK_GS-HS0NNU_GS-TEV_Tu-
158,3,401.7,11,125,8,FossaSat-2E8,HS6NDK_GS-HS0NNU_GS-TEV_Tu-
158,2,401.7,11,125,8,FossaSat-2E8,OzQube_TinyGS_433-TinyGSPerth_VK6TBB-
158,1,401.7,11,125,8,FossaSat-2E8,MeteoSBH-
158,4,401.7,11,125,8,FossaSat-2E8,JL_ESL_01-VK1BF-Yarrabee-OzQube_TinyGS_433-
158,2,401.7,11,125,8,FossaSat-2E8,TEV_Tu-Wak_Mid-
158,23,401.7,11,125,8,FossaSat-2E8,NU3E_433_2-N1GMJ-N1ZKO_433_2-LowellMa-LowellMaTest-N1ZKO_433-greenmtn-ve3gtc_TinyGS-AtticusTinyGS-VE2KBS-Ghost402_433-KA8YES-VA2ZAC-T_CYHM16-AT90TinyGS0-N3KFL-TinyGS_DECLECTIX_002-N1IHL-VA3CZK-KG4EUF_433_T_1-MejakTinyGS433-VA2EC-KF1D_433_1-
158,3,401.7,11,125,8,FossaSat-2E8,N1GMJ-W9ETC_GS1-KG4EUF_433_T_1-
158,7,401.7,11,125,8,FossaSat-2E8,LW2DTZ-PP5FMM-LVS_433-LU9EHU_GS-LU3GHF_436-LU5HE_Q-Ros-
158,1,401.7,11,125,8,FossaSat-2E8,7J1AJH-
158,6,401.7,11,125,8,FossaSat-2E8,JL_ESL_01-GosfordHill_1-VK1BF-NewportTinyGS-Wombat-VK3FRV-
158,7,401.7,11,125,8,FossaSat-2E8,JL_ESL_01-VK2PET_Discone_East-Vk2pet_E4-Wombat-VK1BF-Queenscliffe-GosfordHill_1-
158,10,401.7,11,125,8,FossaSat-2E8,Yarrabee-MacChat433-GosfordHill_1-VK1BF-Gladesville_AU_Tiny_GS_2-VK2PET_Discone_East-VK3FRV-Vk2pet_E4-JL_ESL_01-VK7UTE-
158,2,401.7,11,125,8,FossaSat-2E8,VK4NB-MacChat433-
